0.165719,0.127573,0.158696,0.0821153,0.169666,0.127117,0.0951304,0.0908052
0.100731,0.0297335,0.136957,0.076042,0.0796915,0.0291644,0.075039,0.0177277
0.116978,0.0370464,0.132609,0.0691505,0.107969,0.0365464,0.0885853,0.028799
0.264013,0.587846,0.323913,0.171704,0.227506,0.587416,0.123802,0.262925
0.285134,0.626558,0.321739,0.165883,0.262211,0.62624,0.141214,0.330872
0.0154346,0.00103136,0.0217391,0.0178895,0.0128535,0.00089432,0.0278333,0.000820103
0.0268075,0.00305857,0.0173913,0.010998,0.033419,0.00298176,0.0197808,0.00305295
0.0763607,0.104695,0.0978261,0.0689617,0.0642674,0.104309,0.142063,0.132173
0.0731113,0.104547,0.0847826,0.0441651,0.066838,0.104365,0.108477,0.156335
0.25264,0.474622,0.319565,0.180735,0.212082,0.473929,0.195454,0.318263
0.285134,0.647566,0.306522,0.155939,0.271208,0.647366,0.186799,0.481099
0.0129976,0.00111714,0.023913,0.0325849,0.00771208,0.000859014,0.0620979,0.000990066
0.00974817,0.000969678,0.0108696,0.00778828,0.0102828,0.000915867,0,0
0.111292,0.0298864,0.143478,0.0837201,0.092545,0.0292543,0.0578988,0.0124781
0.127539,0.0371993,0.13913,0.0768287,0.120823,0.0366362,0.0586126,0.0172189
0.110479,0.054809,0.141304,0.0769231,0.092545,0.0542744,0.0614991,0.0267327
0.121852,0.0587704,0.136957,0.0700316,0.113111,0.0582993,0.141588,0.072518
0.298132,0.588533,0.336957,0.209497,0.273779,0.587792,0.0144309,0.0251629
0.298132,0.602732,0.306522,0.158142,0.291774,0.602439,0.0110428,0.0261006
0.142161,0.106953,0.191304,0.117045,0.113111,0.106174,0.136873,0.0768543
0.144598,0.109056,0.178261,0.0922479,0.124679,0.108485,0,0
0.0381803,0.0265299,0.05,0.0454238,0.0321337,0.0262081,0,0
0.034931,0.0263824,0.0369565,0.0206272,0.0347044,0.026265,0,0
0.0926076,0.0297324,0.128261,0.104929,0.0719794,0.0289251,0.121541,0.020717
0.106418,0.0391954,0.0934783,0.0469342,0.114396,0.0388823,0.0603069,0.0305123
0.0146223,0.000687833,0.026087,0.0423242,0.00899743,0.000348642,0.0973069,0.000488345
0.0113729,0.000468965,0.0130435,0.00885819,0.0115681,0.000405494,0,0
0.0966694,0.02989,0.119565,0.0688673,0.0835476,0.0293804,0.158233,0.0415224
0.106418,0.0338338,0.115217,0.0619759,0.101542,0.0333876,0.163105,0.0539549
0.0406174,0.0265563,0.0586957,0.0497034,0.0308483,0.0261993,0.0875067,0.0282052
0.037368,0.0264089,0.0456522,0.0249068,0.033419,0.0262561,0.0587617,0.0371002
0.146223,0.095034,0.195652,0.106566,0.116967,0.0943218,0.0604445,0.0330862
0.16247,0.10131,0.18913,0.0987932,0.14653,0.100672,0.0679352,0.0427794
0.129163,0.273553,0.152174,0.0957094,0.115681,0.273227,0.0697938,0.123081
0.138099,0.408637,0.136957,0.0698428,0.138817,0.408749,0.0952873,0.343085
0.0406174,0.0265563,0.0565217,0.0486335,0.0321337,0.0262081,0,0
0.037368,0.0264089,0.0434783,0.0238369,0.0347044,0.026265,0,0
0.114541,0.0300709,0.15,0.0822726,0.0938303,0.029451,0.106448,0.0234966
0.132413,0.0378138,0.145652,0.0753812,0.124679,0.0372637,0.113025,0.034412
0.0138099,0.00060762,0.026087,0.0336548,0.00771208,0.000339816,0.0461037,0.000281822
0.0105605,0.000460153,0.0130435,0.00885819,0.0102828,0.000396668,0.0191315,0.000477467
0.113729,0.0299825,0.152174,0.0966534,0.0912596,0.0292439,0.0819626,0.015321
0.133225,0.0396925,0.13913,0.0718568,0.12982,0.0391746,0.0781567,0.0262252
0.0714866,0.091571,0.0934783,0.0531963,0.059126,0.0912933,0.0885452,0.0930484
0.0714866,0.091571,0.0891304,0.0463049,0.0616967,0.0913502,0,0
0.021121,0.00159868,0.0347826,0.0385009,0.0141388,0.00129255,0.0403777,0.000823848
0.0292445,0.00429299,0.0217391,0.0137042,0.0347044,0.00419591,0.0193868,0.00343926
0.0146223,0.000442789,0.0304348,0.0447944,0.00642674,8.28E-05,0,0
0.00812348,0.000185953,0.00869565,0.00671838,0.00899743,0.000139664,0,0
0.0763607,0.104582,0.0978261,0.0553362,0.0642674,0.104309,0,0
0.0779854,0.104637,0.0934783,0.0484447,0.0694087,0.10442,0,0
0.0763607,0.104619,0.0782609,0.0502069,0.0758355,0.104388,0.0833806,0.10603
0.074736,0.104565,0.0695652,0.0366757,0.0784062,0.104445,0.094173,0.162773
0.0836718,0.0287328,0.0978261,0.0714791,0.0758355,0.0281998,0.0782845,0.0190074
0.0909829,0.0334147,0.0847826,0.0466825,0.0951157,0.033094,0.0819381,0.035471
